title,author,isbn,origen
Electronics:circuits and devices.,"Smith, Ralph J.",9780471844464,koha
Circuitos electrónicos :,"Schilling, Donald L.",9788426705839,koha
Principios de Electrónica.,"Malvino, Albert Paul",9788476158081,koha
Principios de Electrónica.,"Malvino, Albert Paul",9788448119997,koha
Electrónica integrada :,"Millman, Jacob",9788425504327,koha
"Enciclopedia de la Electrónica,Ingeniería y Técnica.","Belove, Charles",9788478410170,koha
Las leyes de Kirchhoff.,"Koller, Alois",9788426705860,koha
El campo eléctrico.,"Lang, Johannes G.",9788426705891,koha
El circuito eléctrico.,"Koller, Alois",9788426705853,koha
El campo magnético.,"Lang, Johannes G.",9788426705884,koha
"Corriente, tensión, resistencia.","Lang, Johannes G.",9788426705846,koha
"Trabajo, potencia, rendimiento.","Koller, Alois",9788426705877,koha
Constitución de la materia.,"Schuster, Karl",9788426706478,koha
Introducción al galvanismo.,"Wehner, Heinz",9788426706485,koha
Pilas secas.,"Wehner, Heinz",9788426706508,koha
Elementos galvánicos secundarios.,"Wehner, Heinz",9788426706539,koha
Constitución y funcionamiento de las pilas de combustible.,"Weidlich, Erhard",9788426706522,koha
Corriente alterna.,"Rieger, Heinz",9788426706515,koha
Fundamentos de los semiconductores.,"Benda, Hansjochen",9788426706454,koha
Funcionamiento del diodo semiconductor.,"Lob, Udo",9788426706461,koha
Curvas características de diodos.,"Lob, Udo",9788426706492,koha
Aplicaciones del diodo.,"Lob, Udo",9788426706980,koha
El transistor.,"Gelder, Erich",9788426706997,koha
El transistor como amplificador de BF. Fases previas.,"Gelder, Erich",9788426707000,koha
El transistor como amplificador de BF. Paso final.,"Gelder, Erich",9788426707017,koha
Inducción y autoinducción.,"Rieger, Heinz",9788426707031,koha
Constitución y funcionamiento del transformador.,"Nessler, Herbert",9788426707055,koha
Funcionamiento del tiristor.,"Weiske, Wolfgang",9788426707482,koha
Curvas características del tiristor.,"Weiske, Wolfgang",9788426707499,koha
Aplicaciones del tiristor.,"Weiske, Wolfgang",9788426707505,koha
Funcionamiento del triac.,"Benda, Hansjochen",9788426707512,koha
El circuito de corriente alterna.,"Rieger, Heinz",9788426707529,koha
Potencia y trabajo de la corriente alterna.,"Rieger, Heinz",9788426707536,koha
El condensador.,"Paeg, Heinz",9788426707543,koha
Corrección del factor de potencia cos þ.,"Paeg, Heinz",9788426707550,koha
Generadores Hall.,"Schober, Peter",9788426707567,koha
Elementos mangetorresistivos.,"Steidle, Hans-Günther",9788426707574,koha
Corriente trifásica.,"Weiske, Wolfgang",9788426707581,koha
Potencia de la corriente trifásica y su medición.,"Gaus, Hans-Joachim",9788426707598,koha
Sida :,"Miroli, Alfredo A.",9789504362449,koha
Fisiología renal y medio interno.,"Yeyati, Nesmo",9789504303497,koha
Teoría y problemas de resistencia de materiales.,"Nash, William A.",9789684512344,koha
Mecánica de materiales.,"Gere, James M.",9789687270166,koha
Materiales y procesos de manufactura para ingenieros.,"Doyle, Lawrence E.",9789688801185,koha
Laboratorio de ensayos industriales :,"Gonzalez Arias, Antonio",9789500057004,koha
Introducción a la estática y resistencia de materiales.,"Raffo, César M.",9789505530199,koha
Diseño en ingeniería mecánica.,"Shigley, Joseph Edward",9789684227781,koha
Costes de calidad y de no calidad.,"Amat, Oriol",9788486703950,koha
Implantar y gestionar la calidad total.,"Bernillón, A.",9788480880053,koha
¿Qué es el control total de calidad?.,"Ishikawa, Kaoru",9789580408635,koha
Calidad a través de las personas.,"Lobos, Julio",9789562011655,koha
Contratación y retribución de ingenieros :,"Butlow, Daniel Enrique",9789507393532,koha
Control total de la calidad.,"Feigenbaum, A.V.",9789682606304,koha
Fundamentos de economía y organización industrial.,"Bueno Campos, Eduardo",9788448101695,koha
Gestión de la calidad.,"Pola Maseda, Angel",9788426707185,koha
Calidad de servicio :,"Berry, Leonard L.",9788487189258,koha
Preparación y evaluación de proyectos.,"Sapag Chain, Nassir",9789684220454,koha
Guía práctica para la gestión por proyecto :,"Burton, Celia",9788449301117,koha
CIM :,"Baumgarther, Horst",9788426708199,koha
El control de gestión :,"Amat, Joan M.",9788486703837,koha
Estrategia y sistemas de producción de las empresas japonesas :,"Verge, Xavier",9788486703967,koha
Fundamentos de mercadotecnia.,"Kotler, Philip",9789688809488,koha
Computer integrated manufacturing.,"Harrington, Joseph",9780882758565,koha
La ventaja competitiva de las naciones.,"Porter, Michael E.",9789501511055,koha
Dinámica gerencial :,"Crosby, Philip B.",9789684222595,koha
Derecho del trabajo y de la seguridad social :,"Vazquez Vialard, Antonio",9789505081097,koha
Derecho del trabajo y de la seguridad social :,"Vazquez Vialard, Antonio",9789505081080,koha
Innovación tecnológica en Entre Ríos.,"Lallana, Victor Hugo",9789506980221,koha
Educación cívica :,"Kechichian, Roberto N.",9789509095137,koha
Guías de estudio e investigación: educación cívica 3.,"Massun, Ignacio C.M.",9789509436022,koha
La mente del estratega.,"Ohmae, Kenichi",9789684223929,koha
Manual de planeación estratégica :,"Ogliastri, Enrique",9789586012034,koha
Dirección de organizaciones.,"Larocca, Héctor A.",9781879568198,koha
El chequeo de la empresa.,"Santandreu, Eliseo",9788486703707,koha
Dirección de mercadotecnia :,"Kotler, Philip",9789681316617,koha
"Planificación, organización y gestión de proyectos.","Drudis, Antonio",9788486703875,koha
Introducción a la economía :,"Barros de Castro, Antônio",9789682301346,koha
Biotecnología y economía política :,"Bercovich, Nestor",9789502513362,koha
Economía.,"Samuelson, Paul A.",9789684515802,koha
Química general.,"Whitten, Kenneth W.",9788448113865,koha
Economía :,"Mochón Morcillo, Francisco",9788448108144,koha
Compra y administración de materiales.,"Zenz, Gary J.",9789681817992,koha
"Ingeniería económica, inversión eficiente y crecimiento.","Solanet, Manuel A.",9789879387023,koha
Teoría y práctica del mantenimiento industrial.,"Monchy, François",9788431105242,koha
Control de procesos industriales :,"Creus Solé, Antonio",9788426707130,koha
Análisis instrumental.,"Skoog, Douglas A.",9788448101916,koha
Cómo se hace una tesis :,"Eco, Umberto",9788474321371,koha
Effective use of computers in Nuclear Medicine :,"Gelfand, Michael J.",9780070230934,koha
Electronics for nuclear instrumentation :,"Chiang, Hai Hung",9780898744835,koha
Biological effects and health implications of radiofrequency radiation.,"Michaelson, Sol M.",9780306415807,koha
Introduction to Nuclear Engineering.,"Rahman, Inam Ur",9780882759722,koha
Mecánica vectorial para ingenieros :,"Beer, Ferdinand P.",9788448110796,koha
Introducción a la Química Inorgánica.,"Valenzuela Calahorro, Cristóbal",9788448124823,koha
Control de sistemas continuos :,"Barrientos, Antonio",9788448106058,koha
Cálculo integral :,"Coquillat, Fernando",9789701502778,koha
Problemas resueltos de mecánica clásica.,"Benguria D., Rafael",9789701504260,koha
"Nuclear Medicine Physics, instrumentation, and agents.","Rollo, F. David",9780801641817,koha
Ingeniería de control moderna.,"Ogata, Katsuhiko",9789701700488,koha
Círculos de calidad :,"Palom Izquierdo, Francisco Javier",9788426706751,koha
Control de métodos y tiempos.,"Castanyer Figueras, Francesc",9788426706836,koha
Point en productique :,"Pruvost, J.C.",9782852063273,koha
Critical path precedence networks :,"Bennett, F. Lawrence",9780442121907,koha
Los algoritmos del dibujo técnico :,"Graffigna, Alberto Bartolome",9789506050108,koha
Fundamentos de dibujo en ingeniería :,"Luzadder, Warren J.",9789688801475,koha
Fundamentos de dibujo en ingeniería :,"Luzadder, Warren J.",9789688803820,koha
Writing reports to get results :,"Blicq, Ron S.",9780879422288,koha
Writing and speaking in the technology professions :,"Beer, David F.",9780879422844,koha
Dites-le avec des messages :,"Bojin, Jacques",9782100016327,koha
La communication visuelle :,"Belisle, Claire",9782708108615,koha
El proceso de la comunicación :,"Berlo, David K.",9789500262217,koha
Introducción a la oratoria moderna :,"Loprete, Carlos A.",9789502103907,koha
Los nombres de las cosas :,"Camilli, Ernesto",9789502107691,koha
El capital intelectual :,"Brooking, Annie",9788449304699,koha
Publicaciones científicas en América Latina.,"Cetto, Ana María",9789681648718,koha
Guía para redactar informes de investigación.,"Solomon, Paul R.",9789682432606,koha
Les médias électroniques :,"Kaplan, Daniel",9782100016921,koha
Communiquer sans frontieres.,"Jarry, Jean-Michael",9782100016297,koha
A guide for writing better technical papers.,"Harkins, Craig",9780879421571,koha
How to create and present successful government proposals :,"Hill, James W.",9780780304314,koha
Cultura y crisis :,"Giacaglia, Mirta",9789506980771,koha
Cómo hacer una tesis :,"Sabino, Carlos A.",9789507247576,koha
The scientist as editor :,"O´Connor, Maeve",9780471049326,koha
Epistemología y metodología :,"Samaja, Juan",9789502305684,koha
Light microscopy.,"Rawlins, David J.",9781872748115,koha
Guía práctica para la investigación y redacción de informes.,"Acosta Hoyos, Luis Eduardo",9789501220841,koha
La aventura del trabajo intelectual :,"Zubizarreta, Armando F.",9780201089905,koha
A guide to writing successful engineering specifications.,"Purdy, David C.",9780070509993,koha
Los primeros pasos en la investigación.,"Emiliani, Federico",9789509267022,koha
A new guide for better technical presentations :,"Woelfle, Robert M.",9780879422837,koha
Correspondência comercial e oficial :,"Ferreira, Reinaldo Mathias",9788508019816,koha
Hacia una pedagogía crítica de la formación de la identidad posmoderna :,"McLaren, Peter",9789506980009,koha
Cómo escribir y publicar trabajos científicos.,"Day, Robert A.",9789275315583,koha
La investigación científica :,"Bunge, Mario",9789682322259,koha
Guía visual de Microsoft PowerPoint 2000.,"Yebes López, Elvira",9788441508880,koha
Guía visual de multimedia.,"Martín, Nacho B.",9788441505124,koha
Soft magnetic materials :,"Boll, Richard",9783800912728,koha
Electron microscopy :,"Bozzola, John J.",9780867201260,koha
"Image analysis, enhancement and interpretation.","Misell, D.L.",9780720442502,koha
Principles and practice of electron microscope operation.,"Agar, Alan W.",9780720442557,koha
F.E.S.S. the endoscopic approach to frontal recess and sinuses :,"Stammberger, Heinz",9783897560413,koha
"Carbon dioxide laser surgery in otorhinolaryngology, head and neck surgery.","Rudert, Heinrich",9783897560482,koha
"Lasers in otorhinolaringology, head and neck surgery.","Steiner, Wolfgang",9783897560543,koha
La excelencia en el proceso de desarrollo de nuevos productos :,"Barba Ibañez, Enric",9788480880152,koha
Administración de la producción y las operaciones :,"Adam, Everett E.",9789688802212,koha
Dirección de la producción :,"Heizer, Jay",9788489660120,koha
Dirección de producción :,"Heizer, Jay",9788489660137,koha
Simon and Schuster's international dictionary :,"Gómez, Tana de",9780671212674,koha
Nuevo diccionario Cuyás :,"Cuyás, Antonio",9780136117568,koha
Longman dictionary of phrasal verbs.,"Courtney, Rosemary",9780582555303,koha
Diccionario de dificultades del inglés.,"Torrents dels Prats, Alfonso",9788426158147,koha
Cálculo :,"Edwards, C. H.",9789688805961,koha
Etica y ciencia:la responsabilidad del martillo.,"Heler, Mario",9789507861161,koha
La UNESCO frente al cambio de la educación superior en América Latina y el Caribe :,"Didriksson, Axel",9789806401013,koha
La educación superior como responsabilidad de todos :,"Wainer, José",9789806401006,koha
Mudança e desenvolvimiento de universidade publica na América Latina :,"Trindade, Hélgio",9789806401037,koha
Bases para la transformación de la educación superior en América Latina y el Caribe :,"Yarzábal, Luis",9789806401044,koha
Calidad y cooperación internacional en la educación superior de América Latina y el Caribe :,"Pallán Figueroa, Carlos",9789806401051,koha
La transformación universitaria en vísperas del tercer milenio :,"Yarzábal, Luis",9789806401068,koha
Educación superior con miras al siglo XXI :,"Tellería-Geiger, José L.",9789806401075,koha
Los nuevos escenarios universitarios ante el fin de siglo :,"Caló, Leonardo",9789806401082,koha
Essential grammar in use :,"Murphy, Raymond",9780521357708,koha
English grammar in use :,"Murphy, Raymond",9780521287234,koha
El papel de la ingeniería industrial frente a los requerimientos del desarrollo de la Argentina.,"Rosato, Osvaldo R.",9789879387078,koha
Incidencia de la investigación científica en la evolución de la ingeniería.,"Ciancaglini, Humberto R.",9789879387047,koha
Introducción al láser :,"Quel, Eduardo J.",9789508920058,koha
Atlas of human anatomy.,"Netter, Frank H.",9780914168195,koha
Universidad y procesos de autoevaluación institucional.,"Lafourcade, Pedro D.",9789879136140,koha
Universidad y evaluación estado del debate.,"Puiggrós, Adriana",9789507012068,koha
La popularización de la ciencia y la tecnología :,"Martínez, Eduardo",9789681653644,koha
Química orgánica.,"Carey, Francis A.",9788448124267,koha
Evaluación de proyectos.,"Baca Urbina, Gabriel",9789701030011,koha
Teaching engineering science mathematics :,"Skilling, Hugh Hildreth",9780882754611,koha
Curriculum universitario siglo XXI.,"Torres, Carlos",9789506980016,koha
Teaching engineering:a beginner's guide.,"Gupta, Madhu S.",9780879422349,koha
Posgrado y desarrollo en América Latina.,"Villegas, Abelardo",9789686802009,koha
Infecciones pleuropulmonares.,"Gonzalez Montaner, Luis J.",9789879862841,koha
La sexualidad de los adolescentes :,"Facio, Alicia",9789506980924,koha
Texto ilustrado de biología molecular e ingeniería genética :,"Luque Cabrera, José",9788481745054,koha
Biología.,"Curtis, Helena",9789500604239,koha
Fundamentos de Física.,"Halliday, David",9789682606458,koha
Iontoforesis actual.,"Reich, Cristian F.",9789506980665,koha
Mortalidad infantil.Un indicador para la gestión local :,"Spinelli, Hugo",9789507100673,koha
Comunicación y cárcel :,"Rubano, María del Carmen",9789506980108,koha
El salto tecnológico.,"Vetcher, David J.",9789502507026,koha
La política de investigación científica y tecnológica argentina :,"Oteiza, Enrique",9789502513485,koha
Transferencia de tecnología norte-sur :,"Cortés, Mariluz",9789688881064,koha
La profesión de ingeniero.,"Sobrevila, Marcelo Antonio",9789505031573,koha
Los adolescentes y sus padres :,"Facio, Alicia",9789506980450,koha
Llegar a viejo :,"Ludi, María del Carmen",9789506980412,koha
Sistemas de control automático.,"Kuo, Benjamin C.",9789688807231,koha
Cálculo diferencial e integral.,"Purcell, Edwin J.",9789701704134,koha
Tratamiento digital de señales.,"Proakis, John G.",9788483220009,koha
Diseño digital :,"Wakerly, John F.",9789701704042,koha
Sensores y acondicionadores de señal.,"Pallás Areny, Ramón",9788426711717,koha
Fundamentos de biología celular y molecular de De Robertis.,"De Robertis, E. M. F.",9789500203722,koha
Computer modeling and simulations of complex biological systems.,"Iyengar, S. Sitharama",9780849379628,koha
Cellular automata machines :,"Toffoli, Tommaso",9780262200608,koha
Process dynamics and control.,"Seborg, Dale E.",9780471863892,koha
Análisis vectorial y una introducción al análisis tensorial.,"Spiegel, Murray R.",9789684228801,koha
Análisis vectorial :,"Spiegel, Murray R.",9789701020968,koha
Brenner & Rector's the kidney.,"Brenner, Barry M.",9780721679990,koha
Ciencia de la información y relaciones publicas o institucionales :,"Fernandez Escalante, Fernando M.",9789505374762,koha
Elementos de derecho civil :,"Cifuentes, Santos",9789505082469,koha
Comunicación organizacional.,"Goldhaber, Gerald M.",9789681316358,koha
Dinámicas de grupo para la comunicación.,"Pisano, Juan Carlos",9789505073603,koha
Blueprint one :,"Abbs, Brian",9780582066601,koha
Blueprint one :,"Abbs, Brian",9780582066625,koha
Blueprint one :,"Abbs, Brian",9780582066618,koha
Blueprint one :,"Mugglestone, Pat",9780582091115,koha
Blueprint one :,"Robertson, Ross J.",9780582210578,koha
Blueprint two :,"Abbs, Brian",9780582075344,koha
Blueprint two :,"Abbs, Brian",9780582075337,koha
Blueprint two :,"Abbs, Brian",9780582075351,koha
Blueprint two :,"Mugglestone, Pat",9780582091122,koha
Blueprint two :,"Robertson, Ross J.",9780582210585,koha
Blueprint intermediate :,"Abbs, Brian",9780582021310,koha
Blueprint intermediate :,"Abbs, Brian",9780582021297,koha
Blueprint intermediate :,"Walker, Elaine",9780582021303,koha
Blueprint intermediate :,"Mugglestone, Pat",9780582078154,koha
Blueprint intermediate :,"Robertson, Ross J.",9780582210592,koha
Blueprint upper intermediate :,"Abbs, Brian",9780582099128,koha
Blueprint upper intermediate :,"Abbs, Brian",9780582099111,koha
Blueprint upper intermediate :,"Abbs, Brian",9780582099104,koha
Telemedicina.,"Ferrer-Roca, Olga",9788479036065,koha
Programación y diseño en C++ :,"Cohoon, James P.",9788448126827,koha
Signal analysis in linear systems.,"Houts, Ronald C.",9780030287442,koha
Fundamentals of statistical signal processing :,"Kay, Steven M.",9780135041352,koha
Fuzzy and neuro-fuzzy systems in medicine.,"Teodorescu, Horia-Nicolai",9780849398063,koha
Introduction to fluid mechanics.,"Whitaker, Stephen",9780894647857,koha
Mathematical modelling and computer simulation of biomechanical systems.,"Zinkovsky, A.V.",9789810223953,koha
Advanced transport phenomena.,"Slattery, John C.",9780521632034,koha
Functional human movement: measurement and analysis.,"Durward, Brian R.",9780750626071,koha
Wavelets and filter banks.,"Strang, Gilbert",9780961408879,koha
The digital signal processing handbook.,"Madisetti, Vijay K.",9780849385728,koha
Impacto ambiental.,"Camba, Federico B.",9789879387085,koha
Three corners and three sides in the uncertainty triangle.,"Bernardini, Alberto",9789879387092,koha
Out of the blue :,"Dawson, Nick",9780582218321,koha
Out of the blue :,"Dawson, Nick",9780582218345,koha
Out of the blue :,"Dawson, Nick",9780582218406,koha
Educaçao para a ciência :,"Crestana, Silverio",9788588325043,koha
Fundamentos técnicos de radiología y tomografía axial computarizada.,"Avendaño Cervantes, Guillermo E.",9789681323929,koha
Máquinas eléctricas y transformadores.,"Kosow, Irving L.",9789688802939,koha
Los anticuerpos monoclonales :,"Milstein, César",9789502905914,koha
Moléculas en una exposición :,"Emsley, John",9788483072370,koha
El control de las enfermedades transmisibles.,"Chin, James",9789275315811,koha
Biología celular y molecular.,"Lodish, Harvey",9789500613668,koha
Modeling dynamic biological systems /,"Hannon, Bruce",9780387948508,koha
Visualization and mathematics :,"Hege, Hans-Christian",9783540612698,koha
Mechanics and control of robots.,"Gupta, Krishna C.",9780387949239,koha
A course in computational algebraic number theory.,"Cohen, Henri",9783540556404,koha
"La biblioteca popular, pública y escolar :","Dobra de Lesta, Ana",9789504309277,koha
Calidad estratégica total aplicada: T.Q.M. process. Calidad de servicios y acercamiento al cliente.,"Rico, Rubén Roberto",9789505372256,koha
Experiments for electronic principles :,"Malvino, Albert Paul",9780070399587,koha
Manual de laboratorio para circuitos integrados de cómputo.,"Coughlin, Robert F.",9788426702999,koha
Método y juego :,"Britos, María del Pilar",9789506980900,koha
Histología:sobre bases biomoleculares.,"Geneser, Finn",9789500608831,koha
Anatomía :,"Moore, Keith L.",9789500615747,koha
Guía para mediciones electrónicas y prácticas de laboratorio.,"Wolf, Stanley",9789688802243,koha
Tesis doctorales y trabajos de investigación científica :,"Sierra Bravo, Restituto",9788428320528,koha
Ejercicios de tratamiento de la señal :,"Burrus, C. Sidney",9788489660687,koha
Matemáticas avanzadas para ingeniería :,"Kreyszig, Erwin",9789681853105,koha
Matemáticas avanzadas para ingeniería :,"Kreyszig, Erwin",9789681853112,koha
Anatomía y fisiología.,"Thibodeau, Gary A.",9788481744491,koha
Fundamentos de robótica.,"Barrientos, Antonio",9788448108151,koha
Física para ciencias e ingeniería.,"McKelvey, John P.",9789686034097,koha
Biomoléculas :,"Macarulla, José M.",9788429173383,koha
Bioquímica humana :,"Macarulla, José M.",9788429155532,koha
Física para la ciencia y la tecnología :,"Tipler, Paul A.",9788429143812,koha
Física :,"Tipler, Paul A.",9788429143751,koha
Física :,"Tipler, Paul A.",9788429143768,koha
Física  :,"Hecht, Eugene",9789687529882,koha
PC interno.,"Tischer, Michael",9788426709059,koha
Probabilidad y estadística para ingenieros.,"Walpole, Ronald E.",9789701702642,koha
Bioengineering :,"Bahill, A. Terry",9780130763808,koha
Teoría y problemas de probabilidad y estadística.,"Spiegel, Murray R.",9780071350044,koha
Matemáticas avanzadas para ingeniería y ciencias.,"Spiegel, Murray R.",9789701029855,koha
Problemas de circuitos y sistemas digitales.,"Baena Oliva, Carmen",9788448109660,koha
Electrónica digital y microprogramable.,"Gil Padilla, Antonio J.",9788448109271,koha
AutoCAD 2000 avanzado.,"López Fernández, Javier",9788448124304,koha
Electrónica analógica.,"Olvera Peralta, Santiago",9788428325905,koha
Prácticas de electrónica.,"Zbar, Paul B.",9789701506769,koha
Programación en C++ :,"Joyanes Aguilar, Luis",9788448124878,koha
Sensores y acondicionadores de señal.,"Pallás Areny, Ramón",9789701505779,koha
Microprocesadores y microcontroladores aplicados a la industria.,"Torres Portero, Manuel",9788428316507,koha
Microcontroladores PiC.,"Tavernier, Christian",9788428323734,koha
La química orgánica a través de ejercicios y problemas.,"Geissman, T.A.",9788420003757,koha
Control de procesos industriales :,"Creus Solé, Antonio",9789701504697,koha
Bioestadística :,"Daniel, Wayne W.",9789681851965,koha
Física moderna.,"Gautreau, Ronald",9789701032022,koha
Mecánica de fluídos :,"Franzini, Joseph B.",9788448124748,koha
Algebra lineal con aplicaciones.,"Nakos, George",9789687529868,koha
Curso de biología COU.,"Olucha Bordonau, Francisco",9788448117078,koha
Matemáticas I COU.,"Garzo Pérez, Fernando",9788476158449,koha
Microsoft Access versión 2002 :,"Frye, Curtis",9788448132323,koha
Física :,"Cromer, Alan H.",9788429141566,koha
Manual de administración de LINUX.,"Shah, Steve",9788448128920,koha
C++ :,"Devis Botella, Ricardo",9788428323628,koha
Guía completa de la PC.,"Gilster, Ron",9789584102812,koha
PC hardware :,"Zacker, Craig",9788448132613,koha
Borland C++ Builder.,"Leblanc, Gérard",9788480881845,koha
Gestión de stocks y de las necesidades de materiales.,"Cuatrecasas, Lluís",9788480882170,koha
Ecuaciones diferenciales :,"Borrelli, Robert L.",9789706136114,koha
Introducción a la programación y a las estructuras de datos.,"Braunstein, Silvia L.",9789502306148,koha
Herramientas de gestión :,"Algier, Guillermo Raúl",9789879138540,koha
Redes :,"Sánchez Allende, Jesús",9788448127718,koha
Variable compleja y ecuaciones diferenciales.,"Fuster, R.",9788429150322,koha
Redacción y presentación del trabajo intelectual :,"Quesada Herrera, José",9788428312820,koha
Patentes y competencia.,"Correa, Carlos M.",9789507270949,koha
Bioética y bioderecho :,"Blanco, Luis Guillermo",9789506793036,koha
Gestión de automatización de bibliotecas.,"Clayton, Marlene",9788486168612,koha
¿Cómo hacer una tesis? :,"Mercado H., Salvador",9789681844868,koha
La seguridad en hospitales :,"Stoner, David L.",9789681819040,koha
Tratado teórico-práctico de instituciones de derecho privado y de derecho económico.,"Negri, Carlos María",9789505375219,koha
Técnicas de investigación social :,"Sierra Bravo, Restituto",9788428324298,koha
New Headway english course :,"Soars, Liz",9780194702232,koha
New Headway english course :,"Soars, Liz",9780194358033,koha
New Headway english course :,"Soars, Liz",9780194358002,koha
Selected papers on laser safety.,"Sliney, David H.",9780819420145,koha
Pedagogía y universidad :,"Menin, Ovide",9789508083241,koha
El tecnoscopio.,"Buch, Tomás",9789507013430,koha
Fluid mechanics.,"Granger, Robert Alan",9780486683560,koha
Mathematical biology :,"Murray, J.D.",9780387952239,koha
Modeling and simulation in medicine and the life sciences.,"Hoppensteadt, Frank C.",9780387950723,koha
The second brain :,"Gershon, Michael D.",9780060930721,koha
Fisiología humana.,"Fernández-Tresguerres, Jesús Ángel",9788448602376,koha
Electrocardiografía clínica.,"Moro, C.",9788448603762,koha
Electrocardiografía básica :,"Moreno Gómez, R.",9788448602598,koha
Estrés y manifestaciones clínicas.,"Halabe Cheren, José",9789701021255,koha
Clinical decision support systems :,"Berner, Eta S.",9780387985756,koha
Circuitos electrónicos :,"Schilling, Donald L.",9788448100827,koha
Química orgánica /,"Morrison, Robert Thornton",9789684443402,koha
New Headway english course :,"Soars, Liz",9780194702249,koha
Fácil Microsoft FrontPage® 2000 /,"Snell, Ned",9788440693877,koha
Cómo hacer presentaciones efectivas.,"Westberg, Jane",9789275321904,koha
Responsabilidad civil de los médicos :,"Lorenzetti, Ricardo Luis",9789507271311,koha
La empresa médica.,"Lorenzetti, Ricardo Luis",9789507271540,koha
Locación de obra.,"Gregorini Clusellas, Eduardo L.",9789505272501,koha
Locación de servicios y responsabilidades profesionales.,"Gregorini Clusellas, Eduardo L.",9789505275915,koha
ECGs made easy :,"Aehlert, Barbara",9780323014335,koha
Introduction to expert systems.,"Jackson, Peter",9780201876864,koha
"Microprocesadores y microcontroladores 8085, MCS-51 y ST6.","Angulo Usategui, José María",9788428319850,koha
Microcontroladores de 4 y 8 bits.,"Tavernier, Christian",9788428324069,koha
Data mining :,"Witten, Ian H.",9781558605527,koha
Adquisición y distribución de señales.,"Pallás Areny, Ramón",9788426709189,koha
Muscle and sensory testing /,"Berryman Reese, Nancy",9780721659589,koha
Heart and mind :,"Allan, Robert",9781557983565,koha
Tiempos y contratiempos de la automatización en las bibliotecas universitarias argentinas /,"Barber, Elsa E.",9789879805244,koha
An introduction to fluid dynamics.,"Batchelor, G.K.",9780521663960,koha
La investigación en ciencias de la salud.,"Salinas Martínez, Ana María",9789701031001,koha
Programación con C++ Builder 5.,"Charte Ojeda, Francisco",9788441510463,koha
Circuitos electrónicos :,"Malik, Norberto R.",9788489660038,koha
Electrónica /,"Hambley, Allan R.",9788420529998,koha
Handbook of neural networks signal processing.,"Hu, Yu Hen",9780849323591,koha
Técnicas y recursos para Word 97.,"Cruz, Adriana Anabel",9789879131534,koha
Trucos para Windows 95.,"Goldberger, Ricardo D.",9789879131459,koha
Office 97 al máximo.,"Kohrn, Fernando",9789879131398,koha
<ciento quince>115 preguntas avanzadas sobre Microsoft Windows 98.,"Goldberger, Ricardo D.",9789875260085,koha
Guía rápida Outlook.,"Cruz, Adriana Anabel",9789879131633,koha
Windows NT 4.0.,"Gjivoje, Cosme Rubén",9789879131596,koha
<cien>100 preguntas sobre Windows 98.,"Goldberger, Ricardo D.",9789879131954,koha
<ciento once>111 preguntas sobre correo electrónico.,"Zajdweber, Lionel Jorge",9789875260047,koha
Técnicas y recursos para Excel 97.,"Sánchez, Claudio",9789879131640,koha
Curso básico de computación.,"González, Darío Ángel",9789875260016,koha
Fundamentos de e-commerce.,"Fajardo, Jorge",9789875260634,koha
Conectando su empresa a Internet.,"Baserga, Juan Pablo",9789879131664,koha
<treinta>30 proyectos con Internet.,"Charrúa, Gabriel",9789879131817,koha
Nuevas actividades informáticas para EGB.,"López, Adriana Myriam",9789875260368,koha
<cincuenta>50 actividades informáticas para EGB.,"Scigliano, Alicia Haydée",9789875260313,koha
Guía visual Windows 95.,"Goldberger, Ricardo D.",9789879131695,koha
Guía visual de Excel 97.,"Sánchez, Claudio",9789879131756,koha
Manual Windows 98.,"Goldberger, Ricardo D.",9789879131770,koha
Microsoft Outlook 2000.,"Szerman, Norberto",9789875260641,koha
Microsoft Word 2000.,"Cruz, Adriana Anabel",9789875260382,koha
Excel para todos.,"Sánchez, Claudio",9789879131220,koha
Manual de Word.,"Cruz, Adriana Anabel",9789879131404,koha
Manual Windows 95.,"Goldberger, Ricardo D.",9789879131282,koha
<diez>10 proyectos con Word.,"Cruz, Adriana Anabel",9789879131947,koha
Virus informáticos.,"Aldegani, Gustavo",9789879131671,koha
Desarrollo de sitios web bajo Linux.,"Arena, Héctor Facundo",9789875260740,koha
La biblia de las Palms.,"Costa, Adrián J.",9789875260757,koha
Oracle :,"López, Javier",9789875260719,koha
Cómo buscar en Internet.,"Wainer, Darío",9789879131688,koha
La biblia del chat.,"Coste, Tomás",9789875260702,koha
Estudiar con la PC.,"Perelman, Marcela",9789879131961,koha
Comunicaciones.,"Guillén, Agustín",9788488432919,koha
Linear control systems :,"Rowland, James R.",9780471032762,koha
Cálculo :,"Stewart, James",9789706861276,koha
Ecuaciones diferenciales.,"Edwards, C. Henry",9789684444386,koha
Mecánica vectorial para ingenieros :,"Beer, Ferdinand P.",9789701010211,koha
Curso de termodinámica :,"Facorro Ruiz, Lorenzo A.",9789509088818,koha
Problemas de termodinámica técnica.,"García, Carlos A.",9789505530298,koha
Variable compleja.,"Spiegel, Murray R.",9789684228832,koha
Linux in a nutshell :,"Siever, Ellen",9781565925854,koha
WebSphere solution bundles :,"Credle, Rufus",9780738424576,koha
Introduction to programming in Java.,"Patterson Hume, J.N.",9780921598398,koha
Ergonomía 2 :,"Mondelo, Pedro",9789701502969,koha
